Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.10.25-224.0.0.251-5353-5353-17,192.168.10.25,5353,224.0.0.251,5353,17,7/7/2017 9:00,91997219,388,0,37151,0.0,227,37,95.75,55.78532009,0,0,0.0,0.0,403.8274244,4.217518793,237718.9121,1511621.937,19800000.0,0,92000000.0,237718.9121,1511621.937,19800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7756,0,4.217518793,0.0,37,227,95.70951157,55.7191081,3104.619007,0,0,0,0,0,0,0,0,0,95.95618557,95.75,0.0,7756,0,0,0,0,0,0,388,37151,0,0,-1,-1,387,0,9801663.75,11500000.0,24700000.0,16.0,13200000.0,5826904.514,19800000.0,5817470.0,BENIGN
192.168.10.25-17.253.14.125-123-123-17,192.168.10.25,123,17.253.14.125,123,17,7/7/2017 9:00,66966070,6,6,288,288.0,48,48,48.0,0.0,48,48,48.0,0.0,8.601370814,0.179195225,6087824.545,19500000.0,65000000.0,191,66900000.0,13400000.0,28900000.0,65000000.0,23560.0,66900000.0,13400000.0,28900000.0,65000000.0,23604.0,0,0,0,0,32,32,0.089597613,0.089597613,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,52.0,48.0,48.0,32,0,0,0,0,0,0,6,288,6,288,-1,-1,5,0,1968172.0,0.0,1968172.0,1968172.0,65000000.0,0.0,65000000.0,65000000.0,BENIGN
192.168.10.1-192.168.10.3-53-60061-17,192.168.10.3,60061,192.168.10.1,53,17,7/7/2017 9:00,119520,1,1,43,156.0,43,43,43.0,0.0,156,156,156.0,0.0,1664.993307,16.73360107,119520.0,0.0,119520.0,119520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8.366800535,8.366800535,43,156,80.66666667,65.24058042,4256.333333,0,0,0,0,0,0,0,0,1,121.0,43.0,156.0,0,0,0,0,0,0,0,1,43,1,156,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60730-17,192.168.10.3,60730,192.168.10.1,53,17,7/7/2017 9:00,23527,1,1,53,106.0,53,53,53.0,0.0,106,106,106.0,0.0,6758.192715,85.00871339,23527.0,0.0,23527.0,23527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,42.5043567,42.5043567,53,106,70.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,106.0,53.0,106.0,0,0,0,0,0,0,0,1,53,1,106,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-54967-17,192.168.10.25,54967,192.168.10.3,53,17,7/7/2017 9:00,186,2,2,88,150.0,44,44,44.0,0.0,75,75,75.0,0.0,1279569.892,21505.37634,62.0,67.4388612,136.0,4,46.0,46.0,0.0,46.0,46.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,10752.68817,10752.68817,44,75,56.4,16.97939928,288.3,0,0,0,0,0,0,0,0,1,70.5,44.0,75.0,0,0,0,0,0,0,0,2,88,2,150,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-64123-17,192.168.10.9,64123,192.168.10.3,53,17,7/7/2017 9:00,183,2,2,86,240.0,43,43,43.0,0.0,120,120,120.0,0.0,1781420.765,21857.9235,61.0,99.59417654,176.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,10928.96175,10928.96175,43,120,73.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,92.25,43.0,120.0,0,0,0,0,0,0,0,2,86,2,240,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-60987-17,192.168.10.9,60987,192.168.10.3,53,17,7/7/2017 9:00,196,2,2,80,212.0,40,40,40.0,0.0,106,106,106.0,0.0,1489795.918,20408.16327,65.33333333,107.9645003,190.0,3,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,10204.08163,10204.08163,40,106,66.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,83.0,40.0,106.0,0,0,0,0,0,0,0,2,80,2,212,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-17.253.14.253-123-123-17,192.168.10.25,123,17.253.14.253,123,17,7/7/2017 9:00,94635,4,4,192,192.0,48,48,48.0,0.0,48,48,48.0,0.0,4057.695356,84.53531991,13519.28571,12348.83269,23524.0,314,71111.0,23703.66667,72.45918391,23785.0,23646.0,71172.0,23724.0,100.1798383,23838.0,23650.0,0,0,0,0,0,0,42.26765996,42.26765996,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,0,0,0,0,0,0,0,4,192,4,192,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-60949-17,192.168.10.25,60949,192.168.10.3,53,17,7/7/2017 9:00,119991,2,2,64,290.0,32,32,32.0,0.0,145,145,145.0,0.0,2950.221267,33.33583352,39997.0,69232.67251,119940.0,3,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,16.66791676,16.66791676,32,145,77.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,96.5,32.0,145.0,0,0,0,0,0,0,0,2,64,2,290,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-64782-17,192.168.10.9,64782,192.168.10.3,53,17,7/7/2017 9:00,600,2,2,252,252.0,126,126,126.0,0.0,126,126,126.0,0.0,840000.0,6666.666667,200.0,340.348351,593.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,3333.333333,3333.333333,126,126,126.0,0.0,0.0,0,0,0,0,0,0,0,0,1,157.5,126.0,126.0,0,0,0,0,0,0,0,2,252,2,252,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-56764-17,192.168.10.25,56764,192.168.10.3,53,17,7/7/2017 9:00,24013,2,2,84,190.0,42,42,42.0,0.0,95,95,95.0,0.0,11410.48599,166.5764378,8004.333333,13819.76303,23962.0,3,48.0,48.0,0.0,48.0,48.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,83.28821888,83.28821888,42,95,63.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,79.0,42.0,95.0,0,0,0,0,0,0,0,2,84,2,190,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.25-53-50735-17,192.168.10.25,50735,192.168.10.3,53,17,7/7/2017 9:00,195,2,2,108,230.0,54,54,54.0,0.0,115,115,115.0,0.0,1733333.333,20512.82051,65.0,72.69112738,145.0,3,47.0,47.0,0.0,47.0,47.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,0,0,10256.41026,10256.41026,54,115,78.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,98.0,54.0,115.0,0,0,0,0,0,0,0,2,108,2,230,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.9-53-50009-17,192.168.10.9,50009,192.168.10.3,53,17,7/7/2017 9:00,735,2,2,206,206.0,103,103,103.0,0.0,103,103,103.0,0.0,560544.2177,5442.176871,245.0,418.2905689,728.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,0,0,2721.088435,2721.088435,103,103,103.0,0.0,0.0,0,0,0,0,0,0,0,0,1,128.75,103.0,103.0,0,0,0,0,0,0,0,2,206,2,206,-1,-1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-17.253.20.125-123-123-17,192.168.10.25,123,17.253.20.125,123,17,7/7/2017 9:00,114254,4,4,192,192.0,48,48,48.0,0.0,48,48,48.0,0.0,3360.932659,70.01943039,16322.0,15020.99748,28399.0,167,85888.0,28629.33333,74.89548273,28712.0,28566.0,85954.0,28651.33333,102.5394233,28714.0,28533.0,0,0,0,0,0,0,35.0097152,35.0097152,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,0,0,0,0,0,0,0,4,192,4,192,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-17.253.20.253-123-123-17,192.168.10.25,123,17.253.20.253,123,17,7/7/2017 9:00,114602,4,4,192,192.0,48,48,48.0,0.0,48,48,48.0,0.0,3350.726863,69.80680965,16371.71429,15044.28399,28603.0,277,86163.0,28721.0,148.838839,28880.0,28585.0,85999.0,28666.33333,89.0299575,28732.0,28565.0,0,0,0,0,0,0,34.90340483,34.90340483,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,0,0,0,0,0,0,0,4,192,4,192,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.25-17.253.24.125-123-123-17,192.168.10.25,123,17.253.24.125,123,17,7/7/2017 9:00,139284,4,4,192,192.0,48,48,48.0,0.0,48,48,48.0,0.0,2756.957009,57.43660435,19897.71429,18407.58864,34843.0,83,104738.0,34912.66667,283.9037396,35132.0,34592.0,104441.0,34813.66667,194.1039241,35016.0,34629.0,0,0,0,0,0,0,28.71830217,28.71830217,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,54.0,48.0,48.0,0,0,0,0,0,0,0,4,192,4,192,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-224.0.0.252-62000-5355-17,192.168.10.14,62000,224.0.0.252,5355,17,7/7/2017 9:00,416932,22,0,616,0.0,28,28,28.0,0.0,0,0,0.0,0.0,1477.459154,52.76639836,19853.90476,90965.98295,416862.0,0,416932.0,19853.90476,90965.98295,416862.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,110,0,52.76639836,0.0,28,28,28.0,0.0,0.0,0,0,0,0,0,0,0,0,0,29.27272727,28.0,0.0,110,0,0,0,0,0,0,22,616,0,0,-1,-1,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.14-224.0.0.22-0-0-0,192.168.10.14,0,224.0.0.22,0,0,7/7/2017 9:00,98241768,7,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.071252789,16400000.0,39800000.0,97700000.0,139,98200000.0,16400000.0,39800000.0,97700000.0,139.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.071252789,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,7,0,0,0,-1,-1,0,0,255640.0,0.0,255640.0,255640.0,97700000.0,0.0,97700000.0,97700000.0,BENIGN
192.168.10.3-192.168.10.14-53-53408-17,192.168.10.14,53408,192.168.10.3,53,17,7/7/2017 9:00,5278273,6,6,204,570.0,34,34,34.0,0.0,95,95,95.0,0.0,146.6388722,2.273470887,479843.0,631899.5192,1803774.0,3,2117865.0,423573.0,582219.9634,1130809.0,3.0,2704477.0,540895.4,806537.2519,1803774.0,3.0,0,0,0,0,120,120,1.136735444,1.136735444,34,95,62.15384615,31.65134582,1001.807692,0,0,0,0,0,0,0,0,1,67.33333333,34.0,95.0,120,0,0,0,0,0,0,6,204,6,570,-1,-1,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49415-6,192.168.10.14,49415,192.168.10.3,88,6,7/7/2017 9:00,512,7,4,484,414.0,233,0,69.14285714,111.9678951,207,0,103.5,119.5115057,1753906.25,21484.375,51.2,102.0498789,337.0,1,512.0,85.33333333,138.0458861,363.0,1.0,414.0,138.0,232.0948082,406.0,4.0,0,0,0,0,164,104,13671.875,7812.5,0,233,74.83333333,107.5274454,11562.15152,0,0,0,1,0,0,0,0,0,81.63636364,69.14285714,103.5,164,0,0,0,0,0,0,7,484,4,414,8192,2053,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49415-6,192.168.10.3,88,192.168.10.14,49415,6,7/7/2017 9:00,7,3,1,18,6.0,6,6,6.0,0.0,6,6,6.0,0.0,3428571.429,571428.5714,2.333333333,2.516611478,5.0,0,2.0,1.0,1.414213562,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,428571.4286,142857.1429,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,6.0,60,0,0,0,0,0,0,3,18,1,6,2053,255,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49416-6,192.168.10.14,49416,192.168.10.3,88,6,7/7/2017 9:00,537,7,5,484,420.0,233,0,69.14285714,111.9678951,207,0,84.0,112.3098393,1683426.443,22346.36872,48.81818182,108.4811672,363.0,0,537.0,89.5,187.4222505,469.0,1.0,504.0,126.0,185.2475821,395.0,3.0,0,0,0,0,164,124,13035.38175,9310.986965,0,233,69.53846154,104.7048354,10963.10256,0,0,0,1,0,0,0,0,0,75.33333333,69.14285714,84.0,164,0,0,0,0,0,0,7,484,5,420,8192,2053,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49417-6,192.168.10.14,49417,192.168.10.3,88,6,7/7/2017 9:00,769,9,4,656,3064.0,313,0,72.88888889,136.1538142,1532,0,766.0,884.5006124,4837451.235,16905.07152,64.08333333,175.1339531,618.0,1,769.0,96.125,224.2966387,648.0,1.0,709.0,236.3333333,402.4143801,701.0,3.0,0,0,0,0,204,104,11703.51105,5201.560468,0,1532,265.7142857,547.8425417,300131.4505,0,0,0,1,0,0,0,0,0,286.1538462,72.88888889,766.0,204,0,0,0,0,0,0,9,656,4,3064,8192,2053,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49418-6,192.168.10.14,49418,192.168.10.3,88,6,7/7/2017 9:00,829,9,4,656,3064.0,313,0,72.88888889,136.1538142,1532,0,766.0,884.5006124,4487334.138,15681.54403,69.08333333,184.3363814,651.0,1,829.0,103.625,246.2449057,710.0,1.0,687.0,229.0,390.5777771,680.0,3.0,0,0,0,0,204,104,10856.45356,4825.09047,0,1532,265.7142857,547.8425417,300131.4505,0,0,0,1,0,0,0,0,0,286.1538462,72.88888889,766.0,204,0,0,0,0,0,0,9,656,4,3064,8192,2053,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49419-6,192.168.10.14,49419,192.168.10.3,88,6,7/7/2017 9:00,1029,9,7,3206,3124.0,1588,0,356.2222222,698.3569606,1553,0,446.2857143,756.0345482,6151603.499,15549.07677,68.6,177.8196518,707.0,1,1029.0,128.625,268.7590198,790.0,2.0,1016.0,169.3333333,264.3472464,707.0,48.0,0,0,0,0,204,164,8746.355685,6802.721088,0,1588,372.3529412,685.12772,469399.9926,0,0,0,1,0,0,0,0,0,395.625,356.2222222,446.2857143,204,0,0,0,0,0,0,9,3206,7,3124,8192,2053,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49420-6,192.168.10.3,88,192.168.10.14,49420,6,7/7/2017 9:00,1093,6,9,3098,3180.0,1543,0,516.3333333,795.2571073,1575,0,353.3333333,692.6245375,5743824.337,13723.69625,78.07142857,203.2590103,781.0,0,1023.0,204.6,322.8324643,781.0,49.0,1093.0,136.625,322.2793542,932.0,1.0,0,0,0,0,144,204,5489.4785,8234.217749,0,1575,392.375,695.6948445,483991.3167,0,0,0,1,1,0,0,0,1,418.5333333,516.3333333,353.3333333,144,0,0,0,0,0,0,6,3098,9,3180,8192,256,4,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49421-6,192.168.10.14,49421,192.168.10.3,88,6,7/7/2017 9:00,481,7,4,2780,2820.0,1381,0,397.1428571,672.1077365,1410,0,705.0,814.0638796,11600000.0,22869.02287,48.1,83.99265841,280.0,1,481.0,80.16666667,141.1331523,363.0,1.0,427.0,142.3333333,204.5246521,377.0,2.0,0,0,0,0,164,104,14553.01455,8316.008316,0,1410,466.6666667,686.049075,470663.3333,0,0,0,1,0,0,0,0,0,509.0909091,397.1428571,705.0,164,0,0,0,0,0,0,7,2780,4,2820,8192,2053,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-135-49412-6,192.168.10.14,49412,192.168.10.3,135,6,7/7/2017 9:00,23054556,25,14,1858,1864.0,156,0,74.32,74.32514155,240,0,133.1428571,71.23402076,161.4431438,1.691639605,606698.8421,2153582.355,10500000.0,1,23100000.0,960606.5,2665755.452,10500000.0,1.0,12500000.0,962758.8462,2324736.728,6376027.0,3.0,0,0,0,0,524,304,1.084384362,0.607255243,0,240,93.05,78.19762932,6114.869231,0,0,0,1,0,0,0,0,0,95.43589744,74.32,133.1428571,524,0,0,0,0,0,0,25,1858,14,1864,8192,2050,23,20,113305.0,88897.46453,176165.0,50445.0,6144562.5,256008.7172,6325588.0,5963537.0,BENIGN
192.168.10.3-192.168.10.14-49666-49413-6,192.168.10.14,49413,192.168.10.3,49666,6,7/7/2017 9:00,53044563,49,46,16804,7402.0,1749,0,342.9387755,526.9922283,300,0,160.9130435,97.47291956,456.3332909,1.790946982,564303.8617,4249604.166,40400000.0,1,53000000.0,1105095.063,5926524.658,40400000.0,1.0,12600000.0,279095.7111,1291417.637,6373540.0,1.0,0,0,0,0,1004,944,0.923751601,0.867195381,0,1749,252.1458333,392.1401731,153773.9154,0,0,0,1,0,0,0,0,0,254.8,342.9387755,160.9130435,1004,0,0,0,0,0,0,49,16804,46,7402,8192,2053,47,20,117166.5,73067.46502,168833.0,65500.0,6137152.5,244709.1509,6310188.0,5964117.0,BENIGN
192.168.10.3-192.168.10.14-445-49414-6,192.168.10.14,49414,192.168.10.3,445,6,7/7/2017 9:00,116933759,206,190,42416,54982.0,3085,0,205.9029126,365.4601514,3254,0,289.3789474,466.6786207,832.9331139,3.386532712,296034.8329,2702330.49,30000000.0,0,117000000.0,570408.3805,3734537.584,30000000.0,0.0,117000000.0,618697.0423,3890334.081,30000000.0,1.0,0,0,0,0,4144,3896,1.761681158,1.624851554,0,3254,245.3350126,418.3034833,174977.8041,0,0,0,1,0,0,0,0,0,245.9545455,205.9029126,289.3789474,4144,0,0,0,0,0,0,206,42416,190,54982,8192,2047,204,20,404153.3333,890020.3235,2219566.0,36.0,19100000.0,12000000.0,30000000.0,5323604.0,BENIGN
192.168.10.3-192.168.10.14-137-137-17,192.168.10.14,137,192.168.10.3,137,17,7/7/2017 9:00,15782105,14,14,808,820.0,68,50,57.71428571,9.243946638,62,56,58.57142857,3.081315546,103.1548073,1.774161305,584522.4074,2232151.385,10600000.0,0,15800000.0,1214003.462,3157230.402,10600000.0,1.0,15800000.0,1213995.615,3157215.547,10600000.0,1.0,0,0,0,0,280,280,0.887080652,0.887080652,50,68,58.48275862,6.900417636,47.61576355,0,0,0,0,0,0,0,0,1,60.57142857,57.71428571,58.57142857,280,0,0,0,0,0,0,14,808,14,820,-1,-1,13,20,213.5,17.67766953,226.0,201.0,7890698.5,3774088.399,10600000.0,5222015.0,BENIGN
192.168.10.3-192.168.10.14-389-58423-17,192.168.10.14,58423,192.168.10.3,389,17,7/7/2017 9:00,159,2,2,412,326.0,206,206,206.0,0.0,163,163,163.0,0.0,4641509.434,25157.2327,53.0,87.46999486,154.0,2,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,12578.61635,12578.61635,163,206,188.8,23.55206997,554.7,0,0,0,0,0,0,0,0,1,236.0,206.0,163.0,40,0,0,0,0,0,0,2,412,2,326,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-389-58425-17,192.168.10.14,58425,192.168.10.3,389,17,7/7/2017 9:00,162,2,2,496,350.0,248,248,248.0,0.0,175,175,175.0,0.0,5222222.222,24691.35802,54.0,85.73797292,153.0,4,4.0,4.0,0.0,4.0,4.0,5.0,5.0,0.0,5.0,5.0,0,0,0,0,40,40,12345.67901,12345.67901,175,248,218.8,39.9837467,1598.7,0,0,0,0,0,0,0,0,1,273.5,248.0,175.0,40,0,0,0,0,0,0,2,496,2,350,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-50980-17,192.168.10.14,50980,192.168.10.3,53,17,7/7/2017 9:00,179,2,2,162,262.0,81,81,81.0,0.0,131,131,131.0,0.0,2368715.084,22346.36872,59.66666667,97.28480525,172.0,3,3.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,11173.18436,11173.18436,81,131,101.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,126.25,81.0,131.0,40,0,0,0,0,0,0,2,162,2,262,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-53-65442-17,192.168.10.14,65442,192.168.10.3,53,17,7/7/2017 9:00,188,2,2,100,200.0,50,50,50.0,0.0,100,100,100.0,0.0,1595744.681,21276.59574,62.66666667,102.4808925,181.0,3,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,10638.29787,10638.29787,50,100,70.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,87.5,50.0,100.0,40,0,0,0,0,0,0,2,100,2,200,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-389-50981-17,192.168.10.14,50981,192.168.10.3,389,17,7/7/2017 9:00,130,2,2,414,326.0,207,207,207.0,0.0,163,163,163.0,0.0,5692307.692,30769.23077,43.33333333,68.12733176,122.0,4,4.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0,0,0,0,40,40,15384.61538,15384.61538,163,207,189.4,24.09979253,580.8,0,0,0,0,0,0,0,0,1,236.75,207.0,163.0,40,0,0,0,0,0,0,2,414,2,326,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49421-6,192.168.10.14,49421,192.168.10.3,88,6,7/7/2017 9:00,197,1,4,6,24.0,6,6,6.0,0.0,6,6,6.0,0.0,152284.264,25380.71066,49.25,89.95693414,184.0,1,0.0,0.0,0.0,0.0,0.0,186.0,62.0,105.6550993,184.0,1.0,0,0,0,0,20,80,5076.142132,20304.56853,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,4,7.2,6.0,6.0,20,0,0,0,0,0,0,1,6,4,24,251,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49420-6,192.168.10.14,49420,192.168.10.3,88,6,7/7/2017 9:00,74,1,4,6,24.0,6,6,6.0,0.0,6,6,6.0,0.0,405405.4054,67567.56757,18.5,33.6798654,69.0,1,0.0,0.0,0.0,0.0,0.0,71.0,23.66666667,39.2598183,69.0,1.0,0,0,0,0,20,80,13513.51351,54054.05405,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,4,7.2,6.0,6.0,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49417-6,192.168.10.14,49417,192.168.10.3,88,6,7/7/2017 9:00,31,1,4,6,24.0,6,6,6.0,0.0,6,6,6.0,0.0,967741.9355,161290.3226,7.75,13.52466882,28.0,0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,0,0,0,0,20,80,32258.06452,129032.2581,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,4,7.2,6.0,6.0,20,0,0,0,0,0,0,1,6,4,24,256,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49416-6,192.168.10.14,49416,192.168.10.3,88,6,7/7/2017 9:00,48,1,3,6,18.0,6,6,6.0,0.0,6,6,6.0,0.0,500000.0,83333.33333,16.0,25.11971337,45.0,1,0.0,0.0,0.0,0.0,0.0,3.0,1.5,0.707106781,2.0,1.0,0,0,0,0,20,60,20833.33333,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,255,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.14-88-49419-6,192.168.10.14,49419,192.168.10.3,88,6,7/7/2017 9:00,61,1,3,6,18.0,6,6,6.0,0.0,6,6,6.0,0.0,393442.623,65573.77049,20.33333333,33.48631561,59.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0,0,0,0,20,60,16393.44262,49180.32787,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,3,7.5,6.0,6.0,20,0,0,0,0,0,0,1,6,3,18,256,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
